,name,author,stars,ratings,goodreads_score,goodreads_link,get_copy,page_count,published_date,amazon_link
1067,"Saving the World and Other Extreme Sports (Maximum Ride, #3)",James Patterson,4.14,91725,6402,https://www.goodreads.com/book/show/33676.Saving_the_World_and_Other_Extreme_Sports,https://www.goodreads.com/book/33676.Saving_the_World_and_Other_Extreme_Sports/get_a_copy,405.0,"May 29, 2007",https://www.goodreads.com/book_link/follow/1?book_id=33676&source=compareprices
1068,Invisible Cities,Italo Calvino,4.13,75086,6400,https://www.goodreads.com/book/show/9809.Invisible_Cities,https://www.goodreads.com/book/9809.Invisible_Cities/get_a_copy,165.0,"November 3, 1972",https://www.goodreads.com/book_link/follow/1?book_id=9809&source=compareprices
1069,"The Valley of Horses (Earth's Children, #2)",Jean M. Auel,4.01,84917,6399,https://www.goodreads.com/book/show/40493.The_Valley_of_Horses,https://www.goodreads.com/book/40493.The_Valley_of_Horses/get_a_copy,544.0,"January 1, 1982",https://www.goodreads.com/book_link/follow/1?book_id=40493&source=compareprices
1070,"Cry Wolf (Alpha & Omega, #1)",Patricia Briggs,4.12,98692,6395,https://www.goodreads.com/book/show/2355575.Cry_Wolf,https://www.goodreads.com/book/2355575.Cry_Wolf/get_a_copy,294.0,"July 29, 2008",https://www.goodreads.com/book_link/follow/1?book_id=2355575&source=compareprices
1071,"On Dublin Street (On Dublin Street, #1)",Samantha Young,4.17,191670,6393,https://www.goodreads.com/book/show/15760001-on-dublin-street,https://www.goodreads.com/book/15760001-on-dublin-street/get_a_copy,372.0,"August 31, 2012",https://www.goodreads.com/book_link/follow/1?book_id=15760001&source=compareprices
1072,The Stinky Cheese Man and Other Fairly Stupid Tales,Jon Scieszka,4.2,94180,6388,https://www.goodreads.com/book/show/407429.The_Stinky_Cheese_Man_and_Other_Fairly_Stupid_Tales,https://www.goodreads.com/book/407429.The_Stinky_Cheese_Man_and_Other_Fairly_Stupid_Tales/get_a_copy,52.0,"October 1, 1992",https://www.goodreads.com/book_link/follow/1?book_id=407429&source=compareprices
1073,"Jaws (Jaws, #1)",Peter Benchley,3.96,153999,6383,https://www.goodreads.com/book/show/126232.Jaws,https://www.goodreads.com/book/126232.Jaws/get_a_copy,320.0,"May 6, 1974",https://www.goodreads.com/book_link/follow/1?book_id=126232&source=compareprices
1074,For One More Day,Mitch Albom,4.11,140619,6339,https://www.goodreads.com/book/show/10929.For_One_More_Day,https://www.goodreads.com/book/10929.For_One_More_Day/get_a_copy,208.0,"September 26, 2006",https://www.goodreads.com/book_link/follow/1?book_id=10929&source=compareprices
1075,"The Spy Who Came In from the Cold (George Smiley, #3)",John le Carré,4.07,99933,6327,https://www.goodreads.com/book/show/19494.The_Spy_Who_Came_In_from_the_Cold,https://www.goodreads.com/book/19494.The_Spy_Who_Came_In_from_the_Cold/get_a_copy,224.0,"January 1, 1963",https://www.goodreads.com/book_link/follow/1?book_id=19494&source=compareprices
1076,"Awakened (House of Night, #8)",P.C. Cast,4.0,133583,6322,https://www.goodreads.com/book/show/8652190-awakened,https://www.goodreads.com/book/8652190-awakened/get_a_copy,290.0,"January 4, 2011",https://www.goodreads.com/book_link/follow/1?book_id=8652190&source=compareprices
1077,"Practical Magic (Practical Magic, #1)",Alice Hoffman,3.74,113674,6316,https://www.goodreads.com/book/show/22896.Practical_Magic,https://www.goodreads.com/book/22896.Practical_Magic/get_a_copy,286.0,"July 1, 1995",https://www.goodreads.com/book_link/follow/1?book_id=22896&source=compareprices
1078,Tales of H.P. Lovecraft,H.P. Lovecraft,4.23,9190,6279,https://www.goodreads.com/book/show/36314.Tales_of_H_P_Lovecraft,https://www.goodreads.com/book/36314.Tales_of_H_P_Lovecraft/get_a_copy,352.0,"January 1, 1935",https://www.goodreads.com/book_link/follow/1?book_id=36314&source=compareprices
1079,Year of Wonders,Geraldine Brooks,4.01,153531,6278,https://www.goodreads.com/book/show/4965.Year_of_Wonders,https://www.goodreads.com/book/4965.Year_of_Wonders/get_a_copy,304.0,"June 5, 2001",https://www.goodreads.com/book_link/follow/1?book_id=4965&source=compareprices
1081,Twenty Love Poems and a Song of Despair,Pablo Neruda,4.23,65306,6272,https://www.goodreads.com/book/show/5932.Twenty_Love_Poems_and_a_Song_of_Despair,https://www.goodreads.com/book/5932.Twenty_Love_Poems_and_a_Song_of_Despair/get_a_copy,60.0,"January 1, 1924",https://www.goodreads.com/book_link/follow/1?book_id=5932&source=compareprices
1082,Brave New World / Brave New World Revisited,Aldous Huxley,4.16,158208,6258,https://www.goodreads.com/book/show/5479.Brave_New_World_Brave_New_World_Revisited,https://www.goodreads.com/book/5479.Brave_New_World_Brave_New_World_Revisited/get_a_copy,340.0,"January 1, 1958",https://www.goodreads.com/book_link/follow/1?book_id=5479&source=compareprices
1083,Empire Falls,Richard Russo,3.93,118281,6254,https://www.goodreads.com/book/show/187020.Empire_Falls,https://www.goodreads.com/book/187020.Empire_Falls/get_a_copy,483.0,"May 8, 2001",https://www.goodreads.com/book_link/follow/1?book_id=187020&source=compareprices
1084,"The Iron Daughter (The Iron Fey, #2)",Julie Kagawa,4.08,123884,6213,https://www.goodreads.com/book/show/7747064-the-iron-daughter,https://www.goodreads.com/book/7747064-the-iron-daughter/get_a_copy,359.0,"July 20, 2010",https://www.goodreads.com/book_link/follow/1?book_id=7747064&source=compareprices
1085,"Life, the Universe and Everything (The Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,4.18,221004,6205,https://www.goodreads.com/book/show/8694.Life_the_Universe_and_Everything,https://www.goodreads.com/book/8694.Life_the_Universe_and_Everything/get_a_copy,224.0,"December 29, 1982",https://www.goodreads.com/book_link/follow/1?book_id=8694&source=compareprices
1086,"This Present Darkness (Darkness, #1)",Frank E. Peretti,4.23,102615,6165,https://www.goodreads.com/book/show/17309.This_Present_Darkness,https://www.goodreads.com/book/17309.This_Present_Darkness/get_a_copy,376.0,"January 1, 1986",https://www.goodreads.com/book_link/follow/1?book_id=17309&source=compareprices
1087,The Illustrated Man,Ray Bradbury,4.13,91672,6154,https://www.goodreads.com/book/show/24830.The_Illustrated_Man,https://www.goodreads.com/book/24830.The_Illustrated_Man/get_a_copy,186.0,"February 1, 1951",https://www.goodreads.com/book_link/follow/1?book_id=24830&source=compareprices
1088,"Bloodfever (Fever, #2)",Karen Marie Moning,4.26,104556,6138,https://www.goodreads.com/book/show/344262.Bloodfever,https://www.goodreads.com/book/344262.Bloodfever/get_a_copy,303.0,"October 16, 2007",https://www.goodreads.com/book_link/follow/1?book_id=344262&source=compareprices
1089,"Origin (Lux, #4)",Jennifer L. Armentrout,4.34,107048,6134,https://www.goodreads.com/book/show/13644052-origin,https://www.goodreads.com/book/13644052-origin/get_a_copy,374.0,"August 27, 2013",https://www.goodreads.com/book_link/follow/1?book_id=13644052&source=compareprices
1090,"Half-Blood (Covenant, #1)",Jennifer L. Armentrout,4.11,97153,6096,https://www.goodreads.com/book/show/9680718-half-blood,https://www.goodreads.com/book/9680718-half-blood/get_a_copy,281.0,"October 18, 2011",https://www.goodreads.com/book_link/follow/1?book_id=9680718&source=compareprices
1091,"The Throne of Fire (The Kane Chronicles, #2)",Rick Riordan,4.19,194081,6092,https://www.goodreads.com/book/show/9067850-the-throne-of-fire,https://www.goodreads.com/book/9067850-the-throne-of-fire/get_a_copy,452.0,"May 3, 2011",https://www.goodreads.com/book_link/follow/1?book_id=9067850&source=compareprices
1092,The Pelican Brief,John Grisham,4.04,415177,6088,https://www.goodreads.com/book/show/32499.The_Pelican_Brief,https://www.goodreads.com/book/32499.The_Pelican_Brief/get_a_copy,400.0,"February 15, 1992",https://www.goodreads.com/book_link/follow/1?book_id=32499&source=compareprices
1093,Before I Go to Sleep,S.J. Watson,3.9,323589,6081,https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep,https://www.goodreads.com/book/9736930-before-i-go-to-sleep/get_a_copy,359.0,"April 28, 2011",https://www.goodreads.com/book_link/follow/1?book_id=9736930&source=compareprices
1094,Alias Grace,Margaret Atwood,4.04,133736,6078,https://www.goodreads.com/book/show/72579.Alias_Grace,https://www.goodreads.com/book/72579.Alias_Grace/get_a_copy,468.0,"September 7, 1996",https://www.goodreads.com/book_link/follow/1?book_id=72579&source=compareprices
1095,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,4.31,306407,6043,https://www.goodreads.com/book/show/7315573-fall-of-giants,https://www.goodreads.com/book/7315573-fall-of-giants/get_a_copy,985.0,"September 28, 2010",https://www.goodreads.com/book_link/follow/1?book_id=7315573&source=compareprices
1096,"The Way of Shadows (Night Angel, #1)",Brent Weeks,4.15,160965,6026,https://www.goodreads.com/book/show/3227063-the-way-of-shadows,https://www.goodreads.com/book/3227063-the-way-of-shadows/get_a_copy,645.0,"October 1, 2008",https://www.goodreads.com/book_link/follow/1?book_id=3227063&source=compareprices
1097,"Skagboys (Mark Renton, #1)",Irvine Welsh,4.03,15464,6023,https://www.goodreads.com/book/show/12926063-skagboys,https://www.goodreads.com/book/12926063-skagboys/get_a_copy,548.0,"April 19, 2012",https://www.goodreads.com/book_link/follow/1?book_id=12926063&source=compareprices
1098,"Going Postal (Discworld, #33; Moist von Lipwig, #1)",Terry Pratchett,4.39,116234,6010,https://www.goodreads.com/book/show/64222.Going_Postal,https://www.goodreads.com/book/64222.Going_Postal/get_a_copy,394.0,"January 1, 2004",https://www.goodreads.com/book_link/follow/1?book_id=64222&source=compareprices
1099,The Day of the Triffids,John Wyndham,4.01,101321,6003,https://www.goodreads.com/book/show/530965.The_Day_of_the_Triffids,https://www.goodreads.com/book/530965.The_Day_of_the_Triffids/get_a_copy,228.0,"January 1, 1951",https://www.goodreads.com/book_link/follow/1?book_id=530965&source=compareprices
1101,"Blue Moon (The Immortals, #2)",Alyson Noel,3.61,94216,5998,https://www.goodreads.com/book/show/6134826-blue-moon,https://www.goodreads.com/book/6134826-blue-moon/get_a_copy,284.0,"July 7, 2009",https://www.goodreads.com/book_link/follow/1?book_id=6134826&source=compareprices
1102,"Switched (Trylle, #1)",Amanda Hocking,3.87,97613,5985,https://www.goodreads.com/book/show/12180581-switched,https://www.goodreads.com/book/12180581-switched/get_a_copy,216.0,"July 5, 2010",https://www.goodreads.com/book_link/follow/1?book_id=12180581&source=compareprices
1103,The Tale of Genji,Murasaki Shikibu,3.72,12329,5975,https://www.goodreads.com/book/show/7042.The_Tale_of_Genji,https://www.goodreads.com/book/7042.The_Tale_of_Genji/get_a_copy,1182.0,"January 1, 1001",https://www.goodreads.com/book_link/follow/1?book_id=7042&source=compareprices
1104,"From Blood and Ash (Blood and Ash, #1)",Jennifer L. Armentrout,4.28,374894,5974,https://www.goodreads.com/book/show/52831200-from-blood-and-ash,https://www.goodreads.com/book/52831200-from-blood-and-ash/get_a_copy,622.0,"March 29, 2020",https://www.goodreads.com/book_link/follow/1?book_id=52831200&source=compareprices
1105,Out of My Mind,Sharon M. Draper,4.36,145903,5961,https://www.goodreads.com/book/show/6609765-out-of-my-mind,https://www.goodreads.com/book/6609765-out-of-my-mind/get_a_copy,295.0,"March 9, 2010",https://www.goodreads.com/book_link/follow/1?book_id=6609765&source=compareprices
1106,The Decameron,Giovanni Boccaccio,3.88,37770,5946,https://www.goodreads.com/book/show/51799.The_Decameron,https://www.goodreads.com/book/51799.The_Decameron/get_a_copy,909.0,"January 1, 1349",https://www.goodreads.com/book_link/follow/1?book_id=51799&source=compareprices
1108,Les Fleurs du Mal,Charles Baudelaire,4.21,64470,5916,https://www.goodreads.com/book/show/203220.Les_Fleurs_du_Mal,https://www.goodreads.com/book/203220.Les_Fleurs_du_Mal/get_a_copy,365.0,"August 23, 1857",https://www.goodreads.com/book_link/follow/1?book_id=203220&source=compareprices
1109,"The Blade Itself (The First Law, #1)",Joe Abercrombie,4.2,212884,5911,https://www.goodreads.com/book/show/944073.The_Blade_Itself,https://www.goodreads.com/book/944073.The_Blade_Itself/get_a_copy,515.0,"May 4, 2006",https://www.goodreads.com/book_link/follow/1?book_id=944073&source=compareprices
1110,The Red and the Black,Stendhal,3.87,69211,5894,https://www.goodreads.com/book/show/14662.The_Red_and_the_Black,https://www.goodreads.com/book/14662.The_Red_and_the_Black/get_a_copy,608.0,"January 1, 1830",https://www.goodreads.com/book_link/follow/1?book_id=14662&source=compareprices
1111,"The Dragon Reborn (The Wheel of Time, #3)",Robert Jordan,4.27,264984,5862,https://www.goodreads.com/book/show/34897.The_Dragon_Reborn,https://www.goodreads.com/book/34897.The_Dragon_Reborn/get_a_copy,624.0,"October 15, 1991",https://www.goodreads.com/book_link/follow/1?book_id=34897&source=compareprices
1112,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard,3.86,197671,5837,https://www.goodreads.com/book/show/162085.Pretty_Little_Liars,https://www.goodreads.com/book/162085.Pretty_Little_Liars/get_a_copy,286.0,"October 1, 2006",https://www.goodreads.com/book_link/follow/1?book_id=162085&source=compareprices
1113,"Anne of the Island (Anne of Green Gables, #3)",L.M. Montgomery,4.26,159865,5836,https://www.goodreads.com/book/show/77392.Anne_of_the_Island,https://www.goodreads.com/book/77392.Anne_of_the_Island/get_a_copy,243.0,"November 1, 1915",https://www.goodreads.com/book_link/follow/1?book_id=77392&source=compareprices
1114,The Rescue,Nicholas Sparks,4.12,193671,5830,https://www.goodreads.com/book/show/3462.The_Rescue,https://www.goodreads.com/book/3462.The_Rescue/get_a_copy,339.0,"January 1, 2000",https://www.goodreads.com/book_link/follow/1?book_id=3462&source=compareprices
1115,"The Celestine Prophecy (Celestine Prophecy, #1)",James Redfield,3.69,108639,5829,https://www.goodreads.com/book/show/13103.The_Celestine_Prophecy,https://www.goodreads.com/book/13103.The_Celestine_Prophecy/get_a_copy,247.0,"January 1, 1993",https://www.goodreads.com/book_link/follow/1?book_id=13103&source=compareprices
1116,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)",Abbi Glines,4.16,169891,5826,https://www.goodreads.com/book/show/16070903-fallen-too-far,https://www.goodreads.com/book/16070903-fallen-too-far/get_a_copy,241.0,"December 14, 2012",https://www.goodreads.com/book_link/follow/1?book_id=16070903&source=compareprices
1117,"A Dirty Job (Grim Reaper, #1)",Christopher Moore,4.04,115504,5825,https://www.goodreads.com/book/show/33456.A_Dirty_Job,https://www.goodreads.com/book/33456.A_Dirty_Job/get_a_copy,387.0,"March 21, 2006",https://www.goodreads.com/book_link/follow/1?book_id=33456&source=compareprices
1118,"Magic Bites (Kate Daniels, #1)",Ilona Andrews,4.06,118897,5806,https://www.goodreads.com/book/show/38619.Magic_Bites,https://www.goodreads.com/book/38619.Magic_Bites/get_a_copy,261.0,"March 27, 2007",https://www.goodreads.com/book_link/follow/1?book_id=38619&source=compareprices
1119,"The Angel's Game (The Cemetery of Forgotten Books, #2)",Carlos Ruiz Zafón,3.98,147439,5796,https://www.goodreads.com/book/show/4912857-the-angel-s-game,https://www.goodreads.com/book/4912857-the-angel-s-game/get_a_copy,531.0,"April 17, 2008",https://www.goodreads.com/book_link/follow/1?book_id=4912857&source=compareprices
1121,Notes from Underground,Fyodor Dostoevsky,4.17,125718,5775,https://www.goodreads.com/book/show/49455.Notes_from_Underground,https://www.goodreads.com/book/49455.Notes_from_Underground/get_a_copy,136.0,"January 1, 1864",https://www.goodreads.com/book_link/follow/1?book_id=49455&source=compareprices
1122,Harriet the Spy,Louise Fitzhugh,3.95,98250,5770,https://www.goodreads.com/book/show/232576.Harriet_the_Spy,https://www.goodreads.com/book/232576.Harriet_the_Spy/get_a_copy,300.0,"January 1, 1964",https://www.goodreads.com/book_link/follow/1?book_id=232576&source=compareprices
1123,Mother Night,Kurt Vonnegut Jr.,4.22,88101,5765,https://www.goodreads.com/book/show/9592.Mother_Night,https://www.goodreads.com/book/9592.Mother_Night/get_a_copy,282.0,"January 1, 1961",https://www.goodreads.com/book_link/follow/1?book_id=9592&source=compareprices
1124,Batman: The Dark Knight Returns,Frank Miller,4.26,180150,5746,https://www.goodreads.com/book/show/59960.Batman,https://www.goodreads.com/book/59960.Batman/get_a_copy,197.0,"January 28, 1986",https://www.goodreads.com/book_link/follow/1?book_id=59960&source=compareprices
1125,Hearts in Atlantis,Stephen King,3.84,91264,5734,https://www.goodreads.com/book/show/11602.Hearts_in_Atlantis,https://www.goodreads.com/book/11602.Hearts_in_Atlantis/get_a_copy,640.0,"September 14, 1999",https://www.goodreads.com/book_link/follow/1?book_id=11602&source=compareprices
